TABLE, 107.000000, Mobile_3, 192.0.1.2, 357.270124, 101.855252
CENTRAL, 108.000000, 192.0.1.1, 308.463330, 121.769902
TABLE, 108.000000, Mobile_1, 192.0.1.2, 357.270124, 101.855252
TABLE, 108.000000, Mobile_1, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 108.000000, 192.0.1.2, 354.399663, 101.978669
TABLE, 108.000000, Mobile_2, 192.0.1.1, 305.702061, 121.160619
TABLE, 108.000000, Mobile_2, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 108.000000, 192.0.1.3, 430.846966, 91.833448
TABLE, 108.000000, Mobile_3, 192.0.1.1, 305.702061, 121.160619
TABLE, 108.000000, Mobile_3, 192.0.1.2, 357.270124, 101.855252
CENTRAL, 109.000000, 192.0.1.1, 309.439827, 121.985316
TABLE, 109.000000, Mobile_1, 192.0.1.2, 357.270124, 101.855252
TABLE, 109.000000, Mobile_1, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 109.000000, 192.0.1.2, 353.400606, 102.021575
TABLE, 109.000000, Mobile_2, 192.0.1.1, 305.702061, 121.160619
TABLE, 109.000000, Mobile_2, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 109.000000, 192.0.1.3, 427.847403, 91.782384
TABLE, 109.000000, Mobile_3, 192.0.1.1, 305.702061, 121.160619
TABLE, 109.000000, Mobile_3, 192.0.1.2, 357.270124, 101.855252
CENTRAL, 110.000000, 192.0.1.1, 310.416351, 122.200831
TABLE, 110.000000, Mobile_1, 192.0.1.2, 357.270124, 101.855252
TABLE, 110.000000, Mobile_1, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 110.000000, 192.0.1.2, 352.401511, 102.064552
TABLE, 110.000000, Mobile_2, 192.0.1.1, 305.702061, 121.160619
TABLE, 110.000000, Mobile_2, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 110.000000, 192.0.1.3, 424.847848, 91.731291
TABLE, 110.000000, Mobile_3, 192.0.1.1, 305.702061, 121.160619
TABLE, 110.000000, Mobile_3, 192.0.1.2, 357.270124, 101.855252
CENTRAL, 111.000000, 192.0.1.1, 311.392859, 122.416262
TABLE, 111.000000, Mobile_1, 192.0.1.1, 310.416351, 122.200831
TABLE, 111.000000, Mobile_1, 192.0.1.2, 351.854564, 102.088091
TABLE, 111.000000, Mobile_1, 192.0.1.3, 424.832943, 91.731045
CENTRAL, 111.000000, 192.0.1.2, 351.402428, 102.107555
TABLE, 111.000000, Mobile_2, 192.0.1.1, 310.416351, 122.200831
TABLE, 111.000000, Mobile_2, 192.0.1.3, 424.832943, 91.731045
CENTRAL, 111.000000, 192.0.1.3, 421.848281, 91.680170
TABLE, 111.000000, Mobile_3, 192.0.1.1, 310.416351, 122.200831
TABLE, 111.000000, Mobile_3, 192.0.1.2, 351.854564, 102.088091
CENTRAL, 112.000000, 192.0.1.1, 312.369380, 122.631719
